f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:44:52 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.72ms -> Skor=0.0000] [api-node2: CPU=0.00%, Q=0.00, Lat=3.26ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:28 [DECISION] [api-node1: CPU=6.12%, Q=2.80, Lat=1.56ms -> Skor=74.9112] [api-node2: CPU=0.00%, Q=0.00, Lat=4.40ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:28 [DECISION] [api-node1: CPU=6.12%, Q=2.80, Lat=1.56ms -> Skor=74.9112] [api-node2: CPU=0.00%, Q=0.00, Lat=4.40ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:28 [DECISION] [api-node1: CPU=6.12%, Q=2.80, Lat=1.56ms -> Skor=74.9112] [api-node2: CPU=0.00%, Q=0.00, Lat=4.40ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:28 [DECISION] [api-node1: CPU=6.12%, Q=2.80, Lat=1.56ms -> Skor=74.9112] [api-node2: CPU=0.00%, Q=0.00, Lat=4.40ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:28 [DECISION] [api-node1: CPU=6.12%, Q=2.80, Lat=1.56ms -> Skor=74.9112] [api-node2: CPU=0.00%, Q=0.00, Lat=4.40ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:28 [DECISION] [api-node1: CPU=6.25%, Q=2.80, Lat=1.06ms -> Skor=74.9396] [api-node2: CPU=0.00%, Q=0.00, Lat=4.40ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:28 [DECISION] [api-node1: CPU=6.25%, Q=2.80, Lat=1.06ms -> Skor=74.9396] [api-node2: CPU=0.00%, Q=0.00, Lat=4.40ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.69mw11s2mg4k@node3.api    | 2026/03/17 05:52:28 [DECISION] [api-node1: CPU=6.25%, Q=2.80, Lat=1.06ms -> Skor=74.9396] [api-node2: CPU=0.00%, Q=0.00, Lat=4.40ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:11 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=12.50%, Q=0.00, Lat=12.41ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=0.00%, Q=0.00, Lat=1.51ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node1
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=8.45%, Q=0.00, Lat=263.48ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node2
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=8.45%, Q=0.00, Lat=263.48ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node2
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=8.45%, Q=0.00, Lat=263.48ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node2
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=8.45%, Q=0.00, Lat=263.48ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node2
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=8.45%, Q=0.00, Lat=263.48ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node2
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=8.45%, Q=0.00, Lat=263.48ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node2
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=8.45%, Q=0.00, Lat=263.48ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node2
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=8.45%, Q=0.00, Lat=263.48ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node2
f-pso-stack_entry-point.1.62dtkqr2vd7r@node3.api    | 2026/03/17 05:45:12 [DECISION] [api-node1: CPU=8.45%, Q=0.00, Lat=263.48ms -> Skor=0.0000] [api-node2: CPU=4.00%, Q=0.00, Lat=196.12ms -> Skor=0.0000]  ==> TERPILIH: api-node2
